review,review_datetime,upvote_count,app_rating,data_source,app_name
it's good if you are lucky and get a good driver,2024-07-17 13:33:05,0,3,Google Play,GrubHub
"There's no point in using this app, it takes over an hour to get our food almost every time! If we're gonna wait an hour or more we could get it ourselves. I thought this was supposed to make things easier and more convenient...",2024-07-17 13:05:55,0,1,Google Play,GrubHub
Cancelled my subscription after I noticed they doubled the service charge today. My meal was $15 now it's $17? For what? So GrubHub can hoard more money?,2024-07-17 12:34:04,0,1,Google Play,GrubHub
Bad customer service and will not honor their offers. Fix your app!,2024-07-17 11:11:17,1,1,Google Play,GrubHub
Only using it because it's free with prime. If you have a choice use doordash.,2024-07-17 09:07:47,0,1,Google Play,GrubHub
Service is good,2024-07-17 06:35:44,0,5,Google Play,GrubHub
Awesome service,2024-07-17 04:40:19,0,5,Google Play,GrubHub
Terrible company. Terrible customer service. No way to talk to anyone to solve problems. Don't waste your time and patience on this company.,2024-07-17 01:30:00,0,1,Google Play,GrubHub
Has gotten worse and worse over time. Just got back from a long flight and ordered close to midnight because there's no food in the house. They delayed my order and I waited an hour and a half only for the order to be canceled entirely. Now it's too late to get anything else. I'm deleting the app and suggesting my friends do the same.,2024-07-17 01:22:15,0,1,Google Play,GrubHub
I love food and I love this app,2024-07-16 20:03:06,0,5,Google Play,GrubHub
HORRIBLE HORRIBLE. DRIVER STOLE MY FOOD AND THEY DIDNT REFUND IT,2024-07-16 19:55:45,0,1,Google Play,GrubHub
The location tracker is craptastic. My food arrives before it shows the driver has reached the restaurant... 8 miles away.,2024-07-16 19:47:28,0,2,Google Play,GrubHub
4 star because 1st order was cancelled but Grubhub did call and let mr know as well as give a promotion for 15 dollars off the next order. Inconvenience and a bit of price is why I subtracted it sonce food is also a little hogher on GrubHub then if you buy in store.,2024-07-16 19:41:03,0,4,Google Play,GrubHub
I like the professionalism with this.,2024-07-16 18:55:30,0,5,Google Play,GrubHub
awesome 👍,2024-07-16 18:12:49,0,5,Google Play,GrubHub
drivers deliver where gps says. to lazy to actually read address.,2024-07-16 17:28:06,0,3,Google Play,GrubHub
"THE ONLY.SAFE , COURTEOUS AND DEPENDANLE DELIVETY SERBI E HAVRNEENUSIMG THEM FOR.YEARS ! BIG PLUS BEDT RESTAURANTS ON THEIR LIST THANK YOU !",2024-07-16 17:16:42,0,5,Google Play,GrubHub
love it when I'm too busy to cook,2024-07-16 16:04:09,0,5,Google Play,GrubHub
Grub hub uses restaurants so far from my location that it's hard to get real hot and fresh food. need to use other restaurant sites to provide service.,2024-07-16 14:50:44,0,2,Google Play,GrubHub
Frequently errors out when ordering.,2024-07-16 13:45:48,0,3,Google Play,GrubHub
good deals with free GrubHub+ thru Metro PCS mobile plans or InstaCart+ members.,2024-07-16 12:45:02,0,5,Google Play,GrubHub
"Love the fact that they have a wider delivery radius than doordash. I'm getting stuff from my favorite sushi place and smoothie place that I couldn't with doordash, and they have more/different menu items sometimes, which I love. while I can't get some of my local places on here, I am more than pleased with what I can get.",2024-07-16 10:04:08,7,5,Google Play,GrubHub
"Order was canceled an hour after latest delivery, and there is nowhere in the app to provide feedback.",2024-07-16 02:19:33,0,1,Google Play,GrubHub
"Recently I order food from this app and the delivery was taking a long time since the driver was going back and forth. I decided to contact customer support and see if they can help since I knew the food was going to be cold. The most they can do was give me $5 credit that expires in 30 days. I don't order often, so I tried to ask to get it as a partial refund and they said no it's grubhub policy. So the $5 credit will just be a waste since I won't be ordering from grubhub after this long wait.",2024-07-16 01:08:06,0,1,Google Play,GrubHub
I've had no problems with grub hub. when I've had issues with orders they've been great at coordinating refunds and making sure everything is squared away.,2024-07-15 23:23:54,0,5,Google Play,GrubHub
So much better,2024-07-15 22:37:00,0,5,Google Play,GrubHub
"A new split rating between driver and food is a great idea, but your execution is terrible. Why are you displaying the driver rating in the restaurant history page vs food rating!? Or display both to avoid confusion. Not a good user experience here.",2024-07-15 22:10:09,90,1,Google Play,GrubHub
This app is so reliable and convenient. I love it!,2024-07-15 21:01:59,0,5,Google Play,GrubHub
Great service and in time!,2024-07-15 20:17:31,0,5,Google Play,GrubHub
great service,2024-07-15 20:08:31,0,5,Google Play,GrubHub
Delivery was fast. Food was warm.,2024-07-15 19:18:32,0,5,Google Play,GrubHub
"overall, works well in Inspirada. the restaurants, serving Inspirada provide great food, and although delivery can be challenging... because duplicative numbers on different streets, most drivers pay attention except the ones working with my favorite local pizza restaurant. I tried to get the restaurant and GrubHub to address the issue. no luck, so I'll simply enjoy other options.",2024-07-15 18:00:12,0,5,Google Play,GrubHub
seems like they're always canceling orders. can we get nothing special for it you just lose out.,2024-07-15 12:27:37,0,2,Google Play,GrubHub
not good offer available 😔,2024-07-15 12:05:59,0,2,Google Play,GrubHub
Fees and tipping is excessive.,2024-07-15 11:58:22,0,5,Google Play,GrubHub
the best thing about GrubHub you've come out of the hospital yes you have people who support you that's all I can say,2024-07-15 11:13:07,0,5,Google Play,GrubHub
bad service. the worst,2024-07-15 00:41:01,0,2,Google Play,GrubHub
"Works smoothly, without the hang-ups that delivery apps often have.",2024-07-14 20:43:10,0,4,Google Play,GrubHub
App suck what offers they give loyal customers this why all apps like these will go out of busy soon keep thinking it a game you will eventually find out.,2024-07-14 20:33:36,0,1,Google Play,GrubHub
"Just had a driver not drop my order. Delivery times are high. You have to pay for express delivery even though I have plus or premium. Whatever it's called. This is the 2nd time. I even called the driver, but they didn't pick up. Any job you get caught stealing, you get the boot immediately. Why are they so lucky? I reordered through uber. Got it in a quarter of the wait and actually got my food.",2024-07-14 19:45:39,0,1,Google Play,GrubHub
pretty easy to use to save money having prime,2024-07-14 19:16:15,0,5,Google Play,GrubHub
always on time,2024-07-14 17:49:55,0,5,Google Play,GrubHub
The prices are double or triple other apps for delivery,2024-07-14 17:46:59,0,2,Google Play,GrubHub
"Thanks, very cool.",2024-07-14 16:44:24,0,5,Google Play,GrubHub
"I'm not consistently getting notifications when the orders are close. Other than that, I have no major issues.",2024-07-14 16:42:45,0,4,Google Play,GrubHub
Terrible Customer Service.,2024-07-14 16:32:05,0,1,Google Play,GrubHub
never had anything go wrong.,2024-07-14 16:15:09,0,5,Google Play,GrubHub
I payed 184 dollars for sandwich es for ten clients they delivered two- they didn't replace the food or money the money will be replaced after 24 to 48 hours wow so what to do with the other 8 residents how unfair is this !!!! Not happy and not first time they are always screwing me up!!!!,2024-07-14 15:41:26,0,1,Google Play,GrubHub
"Ok after using GrubHub for about a month now, when it was included with prime, I come to officially rate my experience. I have given it three stars. I have had poor experiences with delivery and with customer care trying to cancel an order. Overall though, it's ok and it's included with prime. Otherwise if it wasn't I wouldn't use it.",2024-07-14 14:50:11,2,3,Google Play,GrubHub
It's infuriating that I can't use the Help button whenever something is missing from my order. Forcing me to call.,2024-07-14 14:31:47,0,2,Google Play,GrubHub
"Always fast, spill free, friendly delivery...",2024-07-14 14:24:53,0,5,Google Play,GrubHub
Slowest service around. I would rather pay the delivery fee of other services even when having the plus version of this app through Amazon prime.,2024-07-14 13:22:26,0,2,Google Play,GrubHub
prices are way to high for delivery,2024-07-14 13:21:35,0,2,Google Play,GrubHub
I've always had a good experience so far. 😊,2024-07-14 09:48:48,0,5,Google Play,GrubHub
"1st order was sent to the wrong address. I have no option to cancel, nor receive a refund. 2nd order I waited for an hour, then received a black screen for notification that the driver dropped it off, which he didn't. Don't worry they charged me anyway. It was only AFTER I complained that I got a refund. Terrible app. Terrible service. Terrible company. Would rate 0 if I could, because that's how much food I received.",2024-07-14 09:33:46,0,1,Google Play,GrubHub
"do not use this app, especially if you have 2 accounts. I made another account because I never use this garbage app because I didn't know the information. long story short they're illegal. driver stole my food I had to get him on trespassing and I file the police report against him. I just left my family lawyer for filing a claim because they denied the refund because I have another account but lawfully that's stealing so I will have a great day in court go to doordash this company TRASH!!",2024-07-14 08:38:21,0,1,Google Play,GrubHub
Grub Hub is nice every once in a while.,2024-07-13 23:51:14,0,5,Google Play,GrubHub
always great!,2024-07-13 20:59:20,0,5,Google Play,GrubHub
"Paid membership is much better service than as part of a free trial or bundle. The individual markup on items is offset by membership benefits. sometimes a stores app is better, though.",2024-07-13 20:52:24,0,5,Google Play,GrubHub
solid,2024-07-13 20:16:08,0,5,Google Play,GrubHub
"I'm really impressed with the app and how easy it is to place orders. I have had no difficulty receiving my items exactly as ordered, and on time.",2024-07-13 19:57:00,0,5,Google Play,GrubHub
too many issues,2024-07-13 19:53:47,0,2,Google Play,GrubHub
continue the great job !,2024-07-13 19:48:32,0,5,Google Play,GrubHub
Great job,2024-07-13 19:31:51,0,5,Google Play,GrubHub
Drivers cancel orders based on low fees,2024-07-13 19:00:46,0,1,Google Play,GrubHub
Has been helpful when I had issues.,2024-07-13 18:48:53,0,5,Google Play,GrubHub
"The worst delivery service ever!! Don't order and don't get the service with Prime, I have had 4 orders cancelled in the last 4 weeks for no reason at all. The worst!!! They send you a discount to apologize, and that order gets cancelled too!!! They are a joke!!!",2024-07-13 18:46:09,0,1,Google Play,GrubHub
Customer service is not helpful. Pretty sure the live chat at times is just a bot. Discrepancy with an order and the GrubHub guarantee and they can only honor one or the other. Orders are late 50 percent of the time. More than a few times felt like the drivers got in to the orders. No more GrubHub,2024-07-13 18:15:02,0,1,Google Play,GrubHub
Just used the customer service. It either AI faking being human or this company has let itself go. It took 20 minutes for it to understand my problem. My driver dropped my food off at the wrong house. I found it. I want my tip to driver back. How can customer service not understand. Only terrible cover up AI wouldn't be able to. I've always been happy with grubhub but looks like I have to find a new app.,2024-07-13 18:07:09,4,1,Google Play,GrubHub
I think overall they do a great job. I also believe that even the times that they have problems is probably beyond their control,2024-07-13 17:52:18,0,4,Google Play,GrubHub
would be 5 stars if available everywhere,2024-07-13 16:00:39,0,4,Google Play,GrubHub
"I've had perpetual bad experiences using Grubhub. Missing items, buggy app, etc. The most recent time customer service said they would issue a refund for items not delivered. Instead I get an email saying $0.00 will be refunded. Weeks later i'm still waiting on that credit. The order cant be viewed from within the app. It errors everytime I try to load it. Grubhub sucks.",2024-07-13 15:48:33,0,1,Google Play,GrubHub
stop asking me to rate the app,2024-07-13 15:43:49,0,1,Google Play,GrubHub
"I gave Grubhub a 1 star review in 2016, and gave them a second chance 8 years later. After a few deliveries, it's clear they can't do anything right. I think they actually managed to get worse over the course of 8 years",2024-07-13 14:34:58,1,1,Google Play,GrubHub
always within reasonable time.,2024-07-13 14:18:59,0,4,Google Play,GrubHub
"Excellent service, and you are greatly appreciated",2024-07-13 14:17:26,0,5,Google Play,GrubHub
Inflated prices and Tip on top of delivery and service fee - taking advatage of the customers .,2024-07-13 11:27:01,0,2,Google Play,GrubHub
"This app has gone way downhill. We're lucky if we actually get the food we've ordered, they don't even attempt to find the correct address most of the time. Our food gets delivered down the street or as in this morning's case, not at all. The driver literally drove by, took a picture of our apartment building as ""proof"" she'd delivered the food, then left without actually delivering it. The picture didn't even have the food in it!! I can't count how many restaurants have had to remake our orders",2024-07-13 09:58:59,4,1,Google Play,GrubHub
You don't get your delivery,2024-07-13 02:08:00,0,1,Google Play,GrubHub
App is easy to use and can easily add or remove orders,2024-07-12 20:32:36,0,5,Google Play,GrubHub
Delivery was sent to wrong house. I had to cancel it Poor experience,2024-07-12 20:29:29,0,1,Google Play,GrubHub
"Uninstall ingredients this after thus order. Food takes forever to get to you 2+ hours at a time, and their service fee is beyond ridiculous. Do you want to order fast food? $50+ what a horrible experience. Also, good luck getting your food if your not tipping 100% or more for it. This app is genuinely awful, do not download this. Oh, and don't expect to cancel an order and don't expect a direct refund. They will always offer grubhub's monopoly money instead.",2024-07-12 20:18:51,0,1,Google Play,GrubHub
50 dollars for cold food that took an hour to arrive. Watched the driver just drive around town for an hour. Uninstalled.,2024-07-12 20:00:16,0,1,Google Play,GrubHub
Discrimination,2024-07-12 19:58:21,0,1,Google Play,GrubHub
It's very simple to use.,2024-07-12 19:21:07,0,5,Google Play,GrubHub
"Would give this service 0 stars if possible. Delivery issues are rampant: the food is dropped off without knocking, despite instructions to hand deliver and knock. Delivery personnel often don't match the profile on the app, leading to safety concerns. Orders are frequently delivered to the wrong address without confirmation calls or photos. When we complained, GrubHub only offered a $10 credit. Their service is unreliable, and the plus membership is not worth it. I will not use GrubHub again.",2024-07-12 19:20:06,0,1,Google Play,GrubHub
"my wallet would give it 1/5. however as a driver, this app was the best for me so this is what i use for myself. and i recommend other customers choose grubhub over the other apps too.",2024-07-12 17:48:23,0,5,Google Play,GrubHub
"I have ordered a Bean, egg, cheese, steak burrito from GrubHub and they always seem to get it right! My regards to the chef!!!! His Royal Highness, Prince Adam Bin Alwaleed",2024-07-12 16:12:32,0,4,Google Play,GrubHub
I have not been able to use my Grubhub+ for two months now and I have called 5 times and all they can do at the Supervisor level is escalate the issue again to a department that you cannot speak to and do not respond t the escalation requests.,2024-07-12 16:08:40,0,1,Google Play,GrubHub
Because it's a no cost app. They do add in a service fee and a tip in according to their discretion. Please review your order before submitting your order. I would've given them 2 stars but all in all their not DD or the other delivery service providers,2024-07-12 15:59:30,0,3,Google Play,GrubHub
I prefer GrubHub over all the other delivery apps.,2024-07-12 15:50:04,0,5,Google Play,GrubHub
I preferred their original layout for the app. Now Grubhub has increased the price of all items of all the restaurants and shops. If you know a sandwich cost $4.99. Grubhub will increased the price to $5.99-$6.99 sometimes more. This is not including all the other extra fees. This app use to be amazing now its terrible due to greed.,2024-07-12 15:41:43,0,1,Google Play,GrubHub
Disgusted. No wonder this app came free with Amazon prime. It only shows 1 that's 1 restaurant in my town that had been closed for 10 years. Pizza hut. No other restaurants or stores. From the other disappointed reviews I read. The concensus says this app needs to be removed and shut down.,2024-07-12 14:46:42,0,1,Google Play,GrubHub
Great service and coupons and specials are appreciated thanks for your service,2024-07-12 12:59:18,0,5,Google Play,GrubHub
I was charged twice for one order,2024-07-12 11:27:05,0,1,Google Play,GrubHub
love them,2024-07-12 09:39:56,0,5,Google Play,GrubHub
"Garbage customer service department, awful fees, awful wait times. Maybe I'd change my review if someone actually helped me.",2024-07-12 05:43:49,0,1,Google Play,GrubHub
"This is a ""Re-Order"" HOPEFULLY THIS TIME, I will receive the Drink that I Paid for yet NEVER RECEIVED wheni Ordered the EXACT SAME THING NOT LONG AGO!!!!.",2024-07-12 04:14:36,0,2,Google Play,GrubHub
"Excellent delivery, cold food.",2024-07-12 01:54:14,0,5,Google Play,GrubHub
My house on map is incorrect. I emailed Grubhub multiple times.,2024-07-11 22:48:53,0,1,Google Play,GrubHub
smooth,2024-07-11 22:10:51,0,5,Google Play,GrubHub
"I travel, so they are my go-to",2024-07-11 21:47:34,0,5,Google Play,GrubHub
awesome ❤️,2024-07-11 21:46:47,0,5,Google Play,GrubHub
"Stupid. As. Hell. I ordered a singular $20 order. And when I clicked add to order bc I forgot sauce, it charged my for two orders. I was charged $45 and when I attempted to cancel my order, it said, ""you cannot be refunded because the order is already being prepared"" TWO MINUTES AFTER I PLACED IT. its actually bull.",2024-07-11 21:46:37,0,1,Google Play,GrubHub
grubhub is way better then the other guys delivery is faster orders are correct and they aren't as expensive as the other guys,2024-07-11 19:48:20,0,4,Google Play,GrubHub
Easy process to order,2024-07-11 18:47:44,0,5,Google Play,GrubHub
very easy to order the best pizza,2024-07-11 18:03:38,0,5,Google Play,GrubHub
I love the convenience,2024-07-11 16:55:34,0,5,Google Play,GrubHub
ordering online is a breeze!,2024-07-11 16:38:34,0,5,Google Play,GrubHub
Frustrating! I get notifications and emails about offers and they never ever work! Amazon gift card for $10? Go to the app That offer is no where to be found. Free Big Mac with $15 McDonald's order? I order $17 get a notice that's not enough you need to increase. I give up!,2024-07-11 14:17:58,0,3,Google Play,GrubHub
I love Grubhub the people that deliver always look nice and clean. They actually speak as well. Keep up the good work everyone.,2024-07-11 12:24:22,0,5,Google Play,GrubHub
this pizzeria is the real deal. Their food is delicious.,2024-07-11 12:06:30,0,5,Google Play,GrubHub
"Ordered food and the delivery person delivered it to the place. Contacted grubhub and they said I had to many refunds which this was my second order and my first order was canceled by the restaurant because they were closing. The person I messaged was of no help, they didn't refund my purchase and said that someone would possibly contact me about the refund. Still haven't heard anything from them. Use doordash they're alot more helpful, more restaurants and don't steal your money.",2024-07-11 10:08:41,0,1,Google Play,GrubHub
the better of the delivery services! I don't have the issues I do with other delivery services,2024-07-11 09:49:16,1,5,Google Play,GrubHub
"These food delivery apps are killing businesses and disrupting communities. Local restaurants shut down because of the fees levied on them by companies like GrubHub. Don't use this folks, just pick the food up yourself. They prey on businesses and take profits away from them. They also spend a lot of money to campaign against basic labor protections.",2024-07-11 08:31:10,5,1,Google Play,GrubHub
Trash. Don't order late at night. No drivers will pick up your order. Wait 5 days for a refund,2024-07-11 04:18:21,0,2,Google Play,GrubHub
I love Grub Hub ❤️ I feel like Grub Hub is always trying to improve and really listens to their customers. I wish they would issue all of their drivers a pizza carrier because lopsided cold pizzas are not the restaurant's fault.,2024-07-10 22:13:31,0,5,Google Play,GrubHub
I just got ripped off and paid 97.00 for a 42.00 order. This site is a scam,2024-07-10 21:07:56,0,1,Google Play,GrubHub
I've Hardly had bad couriers and have never been disrespected. I love grubhub think it's giving better. I just have to smart shopper and try to follow my rule myself And redo couponing system again. Long winded answer .,2024-07-10 20:27:13,0,5,Google Play,GrubHub
Service fee is way tooo much. Free delivery when it's only 2.50. I'm super okay with paying for delivery plus tip Fing service fee is 6 buck plus the tax. Bye grub hub! Not worth the battery life! This is why I pick up my own fing food.,2024-07-10 19:29:03,0,1,Google Play,GrubHub
DOUBLE CHARGED!,2024-07-10 19:08:55,0,1,Google Play,GrubHub
always messed up.,2024-07-10 18:43:33,0,2,Google Play,GrubHub
Grubhubs awesome,2024-07-10 18:32:48,0,5,Google Play,GrubHub
"Superior! The better mobile app! Top notch customer service. I have NO FEAR of getting a refund of when my order is wrong, unlike Doordash. Doordash has me taking pics to send them. Grubhub takes your word for it! No hidden extras! I had DashPass and still had to pay for extended delivery fees and directly to me feature. The only thing Doordash has is just slightly more ""special offers"" than Grubhub. But Grubhub customer service alone is better than any special offers. Drop doordash, get Grubhub",2024-07-10 18:13:18,0,4,Google Play,GrubHub
best tacos on town,2024-07-10 15:30:51,0,5,Google Play,GrubHub
Great and free delivery if you're a prime member,2024-07-10 15:12:51,0,5,Google Play,GrubHub
Easy digital controls for ordering. Meh on looking up things though.,2024-07-10 14:13:31,0,4,Google Play,GrubHub
I've only used it twice so far but I'm satisfied with it,2024-07-10 13:50:43,0,5,Google Play,GrubHub
oustsnding,2024-07-10 12:47:57,0,5,Google Play,GrubHub
They completely blame you and don't want to give the refunds if the deliveries are incomplete. Just really bad freaking customer service!!!!,2024-07-10 12:34:52,0,1,Google Play,GrubHub
awesome,2024-07-10 12:19:35,0,5,Google Play,GrubHub
"Terrible, grubhub takes your money. And won't refund you when you ask for it. Or even give you a credit since I have gotten no food. But spent I $81 just for the driver to call me and tell me he was giving my order to someone else. I feel like I was robbed never have I experience this with them and I won't be using grubhub service anymore. And I highly recommend anyone reading the review to take my advice and do doordash.",2024-07-10 09:50:22,0,1,Google Play,GrubHub
Love this place. They're quick and the foods fresh,2024-07-10 08:56:23,0,5,Google Play,GrubHub
"Terrible customer service. I spoke with 7 reps across 3 days. All of them agreed there was a problem with their payment processing system, but none of them knew how to help me and just said, 'oh well.'",2024-07-10 08:37:54,0,1,Google Play,GrubHub
"I ordered some food and paid for express delivery. I waited for a couple of hours it never came and my order was cancelled. The problem was I had no way to cancel the order even though the restaurant kept delaying my order. Angry, unsatisfied and still hungry.",2024-07-10 08:37:45,0,1,Google Play,GrubHub
Overpriced retarded app. Can't even come up with reason why they can't deliver to me. Mcdonals not 5 min away. Piss poor app,2024-07-09 23:46:10,0,1,Google Play,GrubHub
nice,2024-07-09 20:25:42,0,5,Google Play,GrubHub
Alleez Dann fees 😤,2024-07-09 18:10:10,0,2,Google Play,GrubHub
Great app but kinda expensive,2024-07-09 17:45:58,0,4,Google Play,GrubHub
Much better service than when we first started using GrubHub. Keep up the good work.,2024-07-09 17:44:04,0,4,Google Play,GrubHub
"Horrible! Never get your meal hot or on time. They offer $5 coupon. Canceled my membership! Drivers grab every order to make money and then 2 hours to deliver! Use Doordarshan or Uber eats, way better!",2024-07-09 17:40:43,0,1,Google Play,GrubHub
"it's got ups and downs, like they charge way to much for just delivery and service which adds up to 10 and only is free delivery with a monthly subscription, but in my experience it has access to more places",2024-07-09 17:38:13,0,3,Google Play,GrubHub
"Customer service is a joke. I accidentally sent my order to the wrong location and they refused to cancel and refund the order. I was initially offered a $7 credit for a $19 order that I was not going to receive, as I called the restaurant and told them not to make the order. After several calls to the restaurant and GrubHub, I was finally able to cancel the order. Almost an hour of wasted time and I'm still hungry....",2024-07-09 17:32:59,0,1,Google Play,GrubHub
Great!,2024-07-09 17:06:59,0,5,Google Play,GrubHub
"cannot deliver to apartment building without a problem, never received last order",2024-07-09 14:41:04,0,2,Google Play,GrubHub
"Extremely difficult to deleat account, app features do not work as they should.",2024-07-09 14:06:42,0,1,Google Play,GrubHub
"Such an awesome app! Get deliveries from your favorite restaurants, discounts, and they're always adding more restaurants!",2024-07-09 13:55:07,0,5,Google Play,GrubHub
"Pretty poorly designed app, seems to be missing a lot of basic functionality eg. No way to edit reviews, and restaurant lists are badly categorized and full of repeating ads for poorly rated restaurants, also crashes and resets more than it should, recommends restaurants for delivery but than says out of delivery area for many listings, menu options are not standardized and restaurants double and triple list items as well as having blank spots, also will force you to deselect / reselect defaults",2024-07-09 10:52:04,14,2,Google Play,GrubHub
Good luck using any promo codes ☺️,2024-07-09 08:14:30,0,1,Google Play,GrubHub
Very supportive,2024-07-09 07:56:50,0,5,Google Play,GrubHub
"Be aware when they promise you a free plus membership trial !!! Had an order canceled because the restaurant called and said that they don't have the item. When I connected customer service to make sure that I wouldn't be charged they offered me a free 60 days plus trial membership. 2 minutes later I log into the plus membership and immediately charged 11$. Ended up not getting any food, not getting the free trial but somehow still losing 11$ for a service that I didn't even wanted. This app s",2024-07-08 22:53:32,12,1,Google Play,GrubHub
"amazing, easy, convenient!",2024-07-08 21:01:15,0,5,Google Play,GrubHub
you are too greedy with fees. I only use service when very lazy,2024-07-08 20:33:04,0,1,Google Play,GrubHub
Absolutely love it,2024-07-08 19:13:38,0,5,Google Play,GrubHub
the edit order didn't have a button so it took me like 5 minutes to figure out how to edit the order. lol just make it a button or x rather than a swipe. how would you even indicate a swipe maneuver???,2024-07-08 18:53:00,0,3,Google Play,GrubHub
Terrible customer service,2024-07-08 18:32:30,0,1,Google Play,GrubHub
food,2024-07-08 18:12:08,0,5,Google Play,GrubHub
Scammed me with promos that were never applied. Never responded to complaints.,2024-07-08 15:37:39,0,1,Google Play,GrubHub
nice to get the grubhub+ with prime,2024-07-08 15:10:40,0,5,Google Play,GrubHub
The app itself is great. Just wish there was a way to rate specific drivers. Some drivers are super. Some deliver to the wrong apartment complex even if I state where I live in the instructions.,2024-07-08 14:13:48,0,4,Google Play,GrubHub
"I would give you 5 stars but for some sandwich restaurants, you don't have a drop-down where we can add veggies to our sandwiches. I have to call the restaurant to make sure they put veggies on my sandwich. Please fix this.",2024-07-08 12:01:19,0,4,Google Play,GrubHub
horrible customer service,2024-07-08 10:27:34,0,1,Google Play,GrubHub
"30-45 minutes for food? I've had to wait 1h 30m for food once. Absolutely not, doordash better!!",2024-07-08 08:45:33,0,1,Google Play,GrubHub
Too high forcing people to tip when they don't have to,2024-07-08 02:20:58,0,1,Google Play,GrubHub
yess good,2024-07-08 01:40:47,0,5,Google Play,GrubHub
Both the app and the service just suck.,2024-07-07 23:11:02,0,1,Google Play,GrubHub
Great way to get food & not get we in the storm.,2024-07-07 21:44:00,0,5,Google Play,GrubHub
Grub hub is trash. I get grubhub for free and I still pay for door dash service. I've never gotten a warm meal from these poo poo drivers.,2024-07-07 21:02:09,0,1,Google Play,GrubHub
Prime is awesome,2024-07-07 20:23:08,0,5,Google Play,GrubHub
"The only reason I have used this specific delivery app is because delivery is free through prime. Today was the last time I use it. I ordered two fried chicken and rice bowls and an order of crab rangoon. Instead a spicy grilled chicken bowl was delivered. When I talked to customer service I was given a refund. When I asked what me and my gf were actually supposed to eat since nothing I ordered was delivered and I had waited over an hour for it, I was told all they could do was a refund.",2024-07-07 20:20:37,0,1,Google Play,GrubHub
won't use any other food service.,2024-07-07 19:48:52,1,5,Google Play,GrubHub
"Never have good experience. Half of the time, the restaurant doesn't have the item I ordered (not updating their own menu) or the order was not received by the restaurant at all.",2024-07-07 18:48:27,0,1,Google Play,GrubHub
"my first order cam with no bread, I ori a sandwich and I got vegetables and meat,",2024-07-07 17:26:13,0,4,Google Play,GrubHub
always quick!,2024-07-07 16:22:06,0,5,Google Play,GrubHub
It works.,2024-07-07 15:06:58,0,4,Google Play,GrubHub
grubhub's app is very easy to use.,2024-07-07 13:51:25,0,5,Google Play,GrubHub
"I love using this app when I need something easy. The drivers are polite and deliver food in reasonable times and I have not had problems with my food being squished or damaged. Whenever I have had hiccups in ordering the customer support is extremely accommodating and helpful. I have no complaints about their customer service. It is quick, responsive and incredibly forgiving. I highly recommend if you are looking to find a reliable app to order food.",2024-07-07 13:13:00,55,5,Google Play,GrubHub
Excellent service. On time and very delicious food. Arrived warm and ready to eat.,2024-07-07 13:12:16,0,5,Google Play,GrubHub
"Excellent seevices,just getting to expensive ordering from the restaurants",2024-07-07 10:13:08,0,4,Google Play,GrubHub
Food was hot & delicious !,2024-07-07 08:12:26,0,5,Google Play,GrubHub
GOOD AND HONIST,2024-07-06 23:28:03,0,5,Google Play,GrubHub
A hub of all sorts of delicious grub,2024-07-06 22:54:23,0,5,Google Play,GrubHub
"We ordered from a local burger place. Got 4 of their signature Burgers and 1 order of fries. Order got picked up after about 20 min, then about 15 minutes later the whole order was canceled due to ""the resturant not having one of the items. Grubhub called to say they reimbursed us and when asked they just said that the driver canceled the order and they rushed us to get off the phone. I called the restaurant and they said their was no problem with the order and it was already picked up.",2024-07-06 21:53:31,0,1,Google Play,GrubHub
GrubHub has become a service I use weekly. The drivers do a great job; what more could I ask?,2024-07-06 20:33:20,1,5,Google Play,GrubHub
i Rigo Beltran this is the best restaurant to order from 👍👍👍👍👍👍👍👍👍👍10 up,2024-07-06 20:07:23,0,5,Google Play,GrubHub
"For the 4th time I didn't get my delivery or any refund. They cancelled my account, because they don't understand English, and I mean that as in they just won't say anything or ignore you. Not in a mean way. It's just as bad as door dash.",2024-07-06 19:26:30,0,1,Google Play,GrubHub
"Idk if they lie about the restaurant prices or inflate prices to almost double , do not recomend",2024-07-06 17:55:57,0,1,Google Play,GrubHub
"Terrible app, the Amazon Prime savings are almost worth it, but the UI is terrible and it left me hungry because it didn't do a good job notifying me that my order was cancelled because they showed me a restaurant that was closed. Don't use GrubHub.",2024-07-06 17:25:22,0,1,Google Play,GrubHub
Uber delivery fees are cheaper just being honest,2024-07-06 16:05:53,0,3,Google Play,GrubHub
Reliable. Responsive HELP through Chat.,2024-07-06 15:55:55,0,5,Google Play,GrubHub
a lot of orders get canceled,2024-07-06 15:53:15,0,3,Google Play,GrubHub
almost every single order has come late or messed up. food is always cold.,2024-07-06 15:46:38,0,1,Google Play,GrubHub
Yeah this app isn't competing with Uber eats or door dash. EVERYTHING has a 4.99$ delivery fee or higher and thedeals are absolutely horrendous 15$ off if you order 300$ or more? Crazy!,2024-07-06 13:46:49,0,1,Google Play,GrubHub
easy to use,2024-07-06 13:36:23,0,5,Google Play,GrubHub
A driver named Donovan picked up my order and sat for over an hour in an empty parking lot eating it. He was waiting for me to cancel the order so he could pocket the money. I can't even use my membership out of fear that I'm gonna get this driver again and waste my time/money. I made a complaint but I doubt he was removed as a driver since I got no update. Why do you guys allow your drivers to eat people's food and pocket their money with no consequences?,2024-07-06 12:30:56,0,1,Google Play,GrubHub
