date,review,rating,isEdited,title,userName,developerResponse
2024-12-26 05:01:56,"I have had uber eats for the longest and enjoyed it , but recently have been having the worst experience ever, if you are thinking of getting a foot delivery app CHOOSE ANY OTHER ONE I PROMISE YOU THIS MESSAGE WILL SAVE HEADACHES IN THE FUTURE . my final straw was my last order , a simple chick fil a order due to the fact I am to busy to eat food at home due to having a supervisor role at work , order was supposed to be delivered at 11:15 , the driver was changed 5 TIMES YES 5 TIMES , and once the driver arrived to the restaurant my order was cancelled at 11:45ish , waited nearly an hour for no reason , contacted customer service , they were also no help at all , asked about my food , no reason why is was canceled , asked about my refund they said they were ending the chat to go help someone else…. MIND YOU I WAS PAYING THE UBER ONE MEMBERSHIP AND I WAS BEING TREATED LIKE THIS IS UNACCEPTABLE, I can understand people say “ it’s a food delivery app stuff happens “ no , this happens constantly, food being missing and nothing being done to compensate, late orders to the points food is cold , save yourself a headache and go with someone else . Officially going to door dash , this was seriously THE WORST EXPERIENCE ( can’t even do half a star rating )",1,False,Make this your final opinion,GO WITH DOORDASH,
2024-12-27 20:28:54,"I ordered a prime rib and baked potato and French onion soup from a high-end restaurant to a hotel that I was staying at. The app said it would take approximately an hour and 15 minutes - no problem. I assumed the restaurant was busy. The order was picked up within 15 minutes and was only 10 minutes away from me so I thought it would arrive early. Upon looking at the route, my driver was taking. I noticed that it said he had additional stops he had to make. My food sat in his car for one full hour while he made three other stops. This is not the driver‘s fault this is Uber Eats fault for tasking drivers with multi orders. When my food arrived, everything was cold. There was also no utensils, even though I for them and I’m in a hotel that does not provide them. I’m aware that that’s the restaurant issue but the arrived cold when I paid $100 for one meal was unacceptable. Uber eats would not make any accommodation due to temperature. Buyer beware that when you order food from this app and it arrives cold after sitting in somebody’s car, you’re on your own. Trash and I’m deleting the app.",1,False,Drivers are tasked with multi orders so your food arrives cold,TiaBlake44,
2024-12-27 21:40:36,"I have used Uber Eats for at least 6 years, and it has gotten worse and worse. I will be deleting this app and never using it again. On multiple occasions my drinks have been forgotten about, my orders have been incorrect, and I’ve had orders delivered to the wrong home. The last time I reported a drink missing I was not issued a refund and was told that I needed to read their policy. Still, I have used them. However today I was contacted then to cancel an order due to the time of which it would arrive. They said they could help by reassigning me a driver, to which I agreed. After being reassigned a driver it added 20 minutes to the original delivery time. By this point I wanted to cancel the order, regardless of the fact that I would not be refunded. I asked FOUR TIMES for them to cancel my order, to which they would not. I was patient and used kind words, yet when I asked if they were saying I could not cancel the order, the person I was speaking to (Suraj) ended the chat, without answering my question or cancelling my order. This was the last time I will continue to be given the service for something that is, at this point, is not worth the extra fees or hassles.",1,False,Never Again,17ambition,
2025-01-08 06:49:29,"I contacted uber eats numerous times on numerous occasions to get feedback on what had happened to my order and how it said completed although I was never contacted nor had I given the pin to anyone accepting my order. I came outside immediately when it says it was so called delivered after already waiting almost 3 hours for it to even get to me in the first place and there was no delivery person nor was there any food. One of the representatives called the driver to get the drivers take on things and said the driver said they may had put it at the wrong door which still is not on me (ie. I DID NOT RECEIVE MY ORDER) but the escalation team full of greed and discriminating keeps trying to state that I received an order that I never received. $53 may not be a lot to some but to me it’s too much to just be giving away without getting anything in return. And I for one clearly am not cheap, if I want something I’m going to get it no matter the price but I will not tolerate for someone to keep money that I worked hard for and they didn’t and feel entitled to my money.",1,False,Uber Eats Kept My Money although I NEVER received my order,Teej*,
2025-01-11 20:31:21,"If I could rate 0 I would’ve. I’ve been using DoorDash for a while, but after hearing so many people rave about Uber Eats, I decided to give it a shot. My first order was a disappointment—I received the wrong pizza. When I contacted support, they offered a refund either back to my card or as Uber Cash. I chose Uber Cash, thinking I’d definitely use the app again.

However, when I tried to place another order, the app wouldn’t let me. It said to contact support. After reaching out, they discovered my card was restricted. When I asked why, they couldn’t give me an answer and said they couldn’t lift the restriction.

This is absolutely ridiculous for a company as big as Uber Eats. You’d think they’d have a system in place to resolve issues like this quickly. While the customer service agent did their best and escalated my issue to a specialist, who promised a response within 12–24 hours, it doesn’t help me now. DoorDash is down, it’s snowing outside, and I guess I’m not eating today. Uber Eats should be ashamed of this level of service. I was excited to give it a try, but this experience has been nothing but disappointing.",1,False,Restricted my card & they don’t know why,UghReview,
2025-01-12 02:15:12,"IM ONLY USING DOORDASH for now on!! Uber probably has the WORST customer support and hat I have ever experienced. IF you actually ever get in touch with someone, they are unhelpful, not knowledgeable, and rude. I ordered food for my kids that never arrived so while uber was investigating the charge and deciding if I’m worthy of a refund, I ordered them something else (kids still gotta eat) and paid for it with my Apple Pay. One hour after I got the food that I ordered second, uber granted me uber cash for my first order. Minutes later, they took the uber cash back. I inquired as to why and was told that I used it to pay for the second order… how?? I paid for the second order before I even had the uber cash and most importantly they already took the money from my Apple Pay for the second order. All in all uber took $28 for my Apple Pay twice (the first and second order) and $28 for my uber cash. Im told that they can’t do anything to assist me because “I authorized it he over cash payment” which I didn’t so I’m disputing with my bank and never using this terrible app again, this was the final straw.",1,False,DOORDASH IS BETTER!! Payments & Customer Support,OhGeeC,
2025-01-12 13:05:47,"Received a gc for Christmas and attempted to create an account (note: I have NEVER had an Uber account). It tells me upon registering that suspicious activity has been found that violates terms of service. Wait..what?! So I reach out to support to tell them the same thing I have said here and they say basically there’s nothing they can do because I somehow violated their terms though I previously never had an account with them nor have used them by any means in the past. They won’t even tell me what alleged terms of service I supposedly violated. It’s as though their support is completely automated or foreign and therefore is useless. So I guess if you are new to their service, you are at their mercy whether they allow you to join or not. Stick with Lyft and Doordash -at least those work and I think I’ve heard they are cheaper too. Doordash has great customer service if you have an issue with the order whereas they will at least give you a credit.  Uber support is useless if you run into trouble creating an account like I did. AND if it’s this hard to create an account just to try them with a giftcard I don’t even want to imagine what it would be like if I had a problem as others have talked about here. Not worth the aggravation or frustration in my opinion.",1,False,Useless app and support,Rbaz81,
2025-01-16 02:31:13,"I placed an order today because I have awful awful experiences with DoorDash and I was trying to pick something different. I subscribed to Uber One and everything, trying to give it an honest shot. The delivery person was phenomenal and followed instructions very well, I do not blame them at all. I ordered from a Mexican restaurant had three items for a subtotal of $15 so after the tip and things I spent $20. Shortly after placing my order they tell me they’re out of an item and I had 10 minutes to make a change no biggie they have other dessert options so I am actively trying to change my order and the restaurant cancels part of my order before 1). the 10 minutes was up and 2). I was trying to pick a different thing to replace what they didn’t have. So all in all I should have at the very least been refunded $5 for the item I was missing. Instead they barely refund me $1 and tell me “Oh well your subtotal wasn’t $15 so I can’t help you” and the live support person ended the chat on me.  They tried to gaslight me by telling me “there was no dessert on there” but there was initially. How do you have someone pay for a subscription and not even honor the subscription? How do you punish your paying customer because a restaurant has low availability?! How is it good customer service to end a live chat on your customer? I’m canceling my subscription and yall can take your little app and shove it.",1,False,Poor customer service and stole money from me.,lysserdaire,
2025-01-16 13:59:01,"I was exciting to try UberEats for the first time on the 14th. Ordered 2 big plates from Panda Express. The total came out to be more than the food was worth, but whatever we were still willing to give it a shot and pay for the “extra fees.” We even through in a tip for the driver. We were told our food was on the way, name of the driver, and it showed her on the way. Not even 5 minutes later we get a message that our order has been cancelled. We called Panda Express and they said that the food had been picked up. Driver didn’t even try to deliver it, call, or anything. You can’t get ahold of anyone at UberEats, it’s all through texts to bots who don’t get back to you. There’s no number to call. We’ve sent out at least 6 messages with all the information to the “help” which are just bots, and every time it just says to wait 6-12 hours for a response which never comes. This was 2 days ago mind you and our first time ever trying UnerEats or any food delivering service. ABSOLUTELY TERRIBLE. Dishonest people, horrible customer service, and a bunch of extra fees besides taxes. We are going to have to just lose out on $43.",1,False,DON’T DO IT!!,Mrs. Fitzgerald 2024,
2025-01-17 04:13:16,"This app great for convenience but extremely bad for your wallet with repeated use. They have decent customer service but lack the means when it comes to “refunds or complaints” as it’s mostly AI assistance. I’ve personally use this app numerous times over the years as I’m sure most have, but I still would recommend if possible to just go wherever yourselves as it’s cheaper in the long run with repeated use. The deliveries rate amount over time, meaning it’s more cost effective for the consumer as delivery costs more but hey it’s convenient when you don’t have to leave the comfort of your home or workplace. The one complaint I would address would be “lack of trust” as other people deliver “sometimes” our food and well I’ve had it stolen or ate from multiple times and all I get is a coupon or discount like anyone cares for that as a “resolve”. Yes I know they suspend the person responsible but I’d like money not a coupon, or the very least no fees till the sum stolen is equivalent. But you know we ourselves are responsible for using this app. Well that’s enough of my 2cents in.",4,False,It’s a fair deal but would recommend going yourself,TOOKMEFOREVERTOFINDANICKNAME,
2025-01-19 00:20:19,"Uber Eats was very convenient at first, until my delivery was completely wrong. I ordered a lot of food for my family of 5 and paid a lot of money. The person dropped the food off and it was one burger, which was 5 times cheaper than what I paid for. I contacted the restaurant and unfortunately they couldn’t do anything about it because it was through Uber eats and they told me to contact customer support, so I did. This is where I knew Uber Eats has the absolute worst service. I made a report on the app and they didn’t get back to me until 12 hours later. They asked for a receipt so I sent it and they proceeded to tell me my order wasn’t eligible for a refund. I’m sorry?!? I paid over 100 dollars for my family to eat and I got sent a 20 dollar, if that, meal. So after being out 80 dollars, I will be charging back and I will absolutely never use their service again. I recommend others doing the same because it might be smooth at first but once your order is messed up they won’t do absolutely anything to help. Shame on this company, absolutely terrible.",1,False,If I could give 0 stars I would.,Disgusting….,
2025-01-20 01:00:39,"I have had an issue with my order every time I have ordered from uber eats. Rather it be missing food, incorrect items, or the driver never going to the restaurant to pick the food up. I realize sometimes this is the restaurants fault, however, if you let customer service know about your missing items they never issue you a refund. While I know it is not their fault the items are missing it is most definitely not my responsibility as the customer to pay for 
items I didn’t receive. My most recent issue was that my driver never left his residence to pick up my food. I tried to cancel the order and was going to be charged $13 just to cancel which is just ridiculous. I then tried to reach out to customer service (which is nearly impossible to speak with a live representative) and was told that the best they could do to help was to get me a new driver. I asked to at least be given a discount, since my food was obviously going to be cold at this point but was told no. If I ever run into problems on door dash, they do not hesitate to assist me with whatever I need. Uber eats customer service is awful.",1,False,Terrible customer service,Kaylat2311,
2025-02-05 19:50:20,"I had an incredibly frustrating experience with Uber Eats while on vacation. I placed an order, waited an hour at my Airbnb, only for the delivery person to arrive with my food spilled inside his carrying case. So now, after waiting all that time, I had nothing to eat.

Trying to resolve this was even worse. The Uber Eats app was completely unhelpful, and there was no easy way to speak to a live person. I finally found an 800 number online, but when I called, the representative was dismissive and unhelpful. I tried to explain how inconvenient this was—especially since I was on vacation—but all she kept repeating was, “Your order was canceled, sir, and you will receive a full refund.” That completely missed the point. The issue wasn’t just about the money; it was about my wasted time and now having to scramble to find something else to eat.

For a company as big as Uber Eats, I expected better customer service. They could have at least offered a promo or some form of compensation for the inconvenience, but they didn’t. If you run into an issue, don’t expect any real support. Extremely disappointing.",1,False,Frustrating Experience with Uber Eats – Poor Customer Service!,AbeNGon,
2025-02-07 04:06:59,"Tonight will be the last time I use Uber Eats. The customer service with delivery mishaps is horrendous. The customer service representatives seem obsessed with immediately resolving tickets with no regard for what issues you might be having. Tonight I ordered some produce to be delivered to my apartment. When i got to my apartment to find the order, the produce was unbagged, poorly handled (crushed), some items were missing, and some incorrect. I took picture and went to customer service and  was denied a refund by a frustrated representative bc the food ""looked technically still edible."" Interesting observation. Anyway, i told them about the missing items and took pictures of the incorrect items and those messages were flat out ignored. I messaged after some time and my messaged had been put on hold for 6-12 hours while a special team resolves the issue. Ridiculous. I've had my food stolen by a driver and was denied a refund. I've had a grocery order never arrive and have been denied a refund. This is the last straw. If you value your time or money, go with DoorDash. Uber does not care about its customers.",1,False,Abysmal customer service,perrywonderclub,
2025-02-08 15:44:07,"Uber eats has refused to refund my money when they have drivers whom either keep the food, delivery at wrong location or I have missing items. I have a ring doorbell and I have proof that my items wasnt delivered or missing yet uber eats refused to process a refund. This have been happening for over a yet. I’ve submitted the refund request and they denied it. For example last night I spent $60 on food that was never delivered to my home. I called the driver no answer I contact support they called the driver no answer thats because he kept the food and acted like he delivered it. The store told me the driver picked it up. This type of service is bad. I will never use this app again. I’ve lost over $500 if I was to calculate all my order since last year. This is the worst delivery service and terrible customer service. I realized they’re not for consumers only what they can gain and retrieve from us. I feel like I was stripped for my money when you have these terrible delivery drivers that steal from consumers. I’m sure I’m not the only one if uber eats behaves this way and treat their customers this way. There needs to be a lawsuit so that everyone can recoup the money they lost. All I wanted was my money back for an order that was never delivered.",1,False,Worst delivery service,Trolled yet,
2025-02-11 21:38:58,"TLDR: Tried sending an Uber Eats order to my partner and it was sent to the wrong location. Restaurant did not accept order, but me nor my partner were able to cancel the order. UE customer service said nothing they can do so I’m not getting a refund.

So attempted to send my partner lunch from one of the vendors on the app (Subway), but since it’s a chain restaurant I did not realize I chose a location that was closest to me instead of the her place of work. I’m assuming since I sent the order as a “gift” option that it’s the reason why I wasn’t able to cancel the order within the first 75 minutes (according to UE). After receiving the link my partner was not able to schedule her drop off time of her order (even though that’s the prompt on the app when you select the gift option).

So I proceeded to contact customer support the first time. After some back and forth, it resulted in no solution and the associate explaining to just wait for the timer of the delivery window to run its course. That did not solve the issue so I contacted customer support a second time, and the associate gave me a run around explaining they aren’t able to cancel the order nor are they able to offer a refund.",1,False,"Sent an order as a “gift” to my partner, but link was broken and customer service won’t refund me",Godatee,
2025-02-19 04:17:21,"I’m not usually one to write a review for much but this app moved me to say something. Let me start off with this app is great when it comes to offers, options, and features BUT when it comes to something going wrong they drop the ball big time. There have been multiple occasions where unfortunately food was never delivered or main courses were missing from my orders. You would think you could simply report it and get your money back for the missing items or lost order. Unfortunately that’s not the case and in one of the biggest slaps to the face i had lost nearly 25 dollars after not getting a refund on a missing order and getting a mere 40 cents. It’s honestly laughable how Uber Eats has a great system set for reporting these mishaps yet when it comes to delivering that customer service they miss it big time. I just wish that the way they handle refunds or partial refunds would be better and wouldn’t screw over the customer.",3,False,Great options but terrible customer service,nicksblocked,
2025-02-21 20:16:31,"I seem to receive more issues with this app than I receive ease and comfort like I am supposed to through delivery . This is the second grocery order this week that has been incorrect. Not only that, but they are not wanting to refund me for the incorrect item that I received , stating that I will only be charged for the single items I incorrectly got , instead of the bulk bagged items that I was supposed to get,  so now I still have to fork out more money for the item I should have got to begin with. Not only that, the Winn-Dixie receipt and my Uber Eats receipt had a $25 difference and their reasoning was “ sometimes the items are more expensive or CHEAPER in store but we don’t change it to the cheaper price and still charge you higher price on our app”’. Mind you the delivery was 0.00 FREE and taxes amount does not add up to $25 so Uber Eats literally charged me an extra $25 when the items I paid for from Winn-Dixie where cheaper . Absolutely ridiculous. SO , if you don’t want your proper refund or you want to be charged for unnecessary things and get your money cheated out of you ,then by all means get Uber eats but there are much better apps",2,False,Ridiculous,Rare-reviewer24,
2025-02-27 07:39:53,"It may seem strange to title a review for a food delivery app this way, but hear me out: Disabled people exist! Surprise! I know, it’s a shock that we are around, but it’s the truth. Sometimes that even means that it’s hard for us to leave our houses or even to get groceries delivered. Sometimes I don’t know if or what my tummy will be able to handle in the next few hours let alone throughout an entire week or two between grocery store trips. And so, Uber Eats is a service that I rely upon almost daily if not more than that simply because it helps me, as disabled human being, to make sure I eat enough food to help my body and gives me the ability to not waste so much of my energy going out during times when it’ hard enough to sit up at my desk and write this review. But that’s how much I appreciate it. Uber eats is a great app to use, and it’s really easy to order. I have had some complaints over all things haven’t been awful though.  I appreciate everyone who works for the entire Uber team and all the drivers and everyone else in between and related or not! Until next time friends! Stay precious!",5,False,An Actual Life Saving App,MunchoScore,
2025-03-03 23:59:29,"It’s a decent app, it does its best, if your order is messed up they will try to refund it and stuff. The only real problem in the website is that 1, you can’t send feedback about restaurants which have problems(for example a restaurant I ordered from multiple times with a week had my order processed but cancelled when the driver got there) another problem is the drivers, most of the time it’s fine but sometimes you’ll get some thing like a driver accepting your order and either forgetting or dragging it out until you cancel it so as to not ruin their record. It’s kinda annoying and you can’t report this at all because you can only review drivers who completed your order. The final problem is that you can’t increase tips during the delivery process, this is a problem when you put too low of tip and no one wants to pick up your food. Naturally most times that’s on you for tipping too low, but sometimes when the city you are in is busy even a higher tip won’t get accepted and you gotta cancel your order or wait and pray you get a driver who will accept it.

Overall, as long as there’s no problems with the restaurants or drivers the app is good.",4,False,"It’s pretty good, but could be better.",Sunape444,
2025-03-05 07:36:11,"Uber has an issue of hiring workers that don’t follow the actual protocol. I had issues multiple times where uber drivers either drive to their homes, heading somewhere else instead of their destination, canceling orders to steal food from other people and disrespecting their customers by not caring whether or not their orders is damaged. If uber could please hold responsible to their drivers and maybe we wouldn’t have such issues as this. Also the customer support that we receive in this issue does not understand how to respond when such issues are happening. Of course if we cancel we get charged, if not we wait for such orders to come which is 50/50 chance it does and when we finally get their attention we get what? A 20% discount from what we paid. I give them one thing though, your choses for fine restaurant is outstanding but if I have to wait 1 hour and 30 mins for an order that was suppose to arrive half of that and your response is to say that there is “traffic” then best believe you will lose customers. Fire the non dependent drivers and start hiring good ones that ACTUALLY does a good job.",1,False,Who are you hiring?!,Misael Reese,
2025-03-05 15:49:17,"I’ve already had issues with Uber Eats in the past, but this is the cherry on top. Lets’s first start off with how they refuse to refund items that are missing from your order. I placed an order and had not one but multiple missing items that were confirmed by a uber driver and the restaurant itself, and they still told me I couldn’t get a refund. also, all of the customer support is AI respond messages. So you’re not actually getting any help. And you also can’t call them. Whenever I try to use a promotion, it wouldn’t go through. So I reached out to help and they told me to place the order and they would apply it for me. Little did I know it was a scam. After placing that order, they suggest for me to wait till the order is delivered and after waiting I asked for the promotion to be applied and they told me LAST MINUTE that the promotion was not eligible and was deactivated, so in the end, I wasted $30 of my hard earned money. I’m surprised this company has not been sued yet because I’ve heard this keeps happening. So don’t use Uber because it’s a scam.",1,False,Scam scam scam this app is a big scam and only wants to take your money,Ihateubereats777,
2025-03-05 19:19:34,"Long story short, I ordered my food at 10:45am when store opened. I called store at 10:57am to add a side of dressing at no charge to order because app does not give option to add the restaurants house made dressing (which is absurd for this well known restaurant chain). The lady informed me she is putting the dressing in the bag for me now which indicates that my order was ready. I had two drivers make it to the restaurant to sit there for god knows how long just to cancel the pickup. I even had one driver respond back to me that they would make sure the dressing was in the bag. Finally after all this I reached out for help in the app at 11:50am just to have a robot not do anything that was required, and to get a human to help me that also seemed like they were just another robot that didn’t help at all. At the end of the day I received no food, even though I ordered well before my lunch break at work, I received 0 help, and I now have to wait until after work to eat which is most likely dinner because an app who’s sole purpose is to deliver food was unable to meet their basic requirements. Sorry not really short story",1,False,Terrible customer service,young_blake3223,
2025-03-07 04:37:19,The app is good but could use some work. I’ve lost lots of money due to uber providing wrong pin to enter neighbourhood and where my house is. It takes them to a dead end street. I have contacted uber as well as the drivers about how to get into the area and how to find my house and yet it still takes them wrong way and usually most of the time result in driver cancelling my order and when I try to chat with customer support or get a refund for MY food I PAID for not being delivered it most always says the order is not eligible for a refund and that I will have to wait to contact support for 24 hours and when I do they always say same thing we have determined that this order is not eligible for a refund and that is not fair or my fault because yall have a messed up gps and refuse to fix it! You are letting your drivers take my food or leave it where ever is basically what you are doing. And yes I have tried multiple times to set the pin to correct entrance but it says it’s outside of the circle and so I put pin as close as I can yet it still takes them to the back broken gate. Besides that the app is good but I wouldn’t use it anymore until they fix that because I’m always losing out on my money.,2,False,Let drivers get away with anything,Cluelessari,
2025-03-08 01:03:32,"Every time I order from two locations it’s always an ordeal to bundle them! The app should ask if I’d like to bundle the second place but instead (even if they’re literally right next door to each other), it’ll send two different delivery people! Such a waste of time and resources!  

When I place the first order, it’ll give me places I can bundle with, but inevitably it’s never the places that I want to bundle. So I’ll make two different carts, which in itself is stupid, then I’ll place the first order, look in the bundle section for the second place, it’s never there, so I go back to the second cart and place that order. And I’ll then reach out to the driver second after placing the order, but it’s already too late. They’ll be two drivers listed.

This is a problem for me because I give them a good tip in the app, but I usually like to add on a few more dollars after they deliver the food if they’ve been relatively fast with it.  But when I have to give an additional tip to two people rather than one, then I debate whether to tip them extra at all because now I’m putting out the cost of the meal in tips alone.  It’s just very inefficient.",3,False,Bundling is never easy with this app!,redheama,
2025-03-08 05:06:32,I RARELY! Use delivery services and this is why!!!! I’ve waited for almost 2 hours for food. The delivery driver took extremely long with my food so I messaged him and got no response. I called him and he tells me that he is going home for the night!  He also did not cancel the order so someone else could pick it up! I contacted uber and they told me they could find me another driver which meant my husbands food would have been cold! The restaurant also closed in less than 30 minutes so the delivery driver probably wouldn’t have gotten there in time or my food wouldn’t have been remade. The customer service rep told me all they could do is cancel my order! It was also too late to replace the order because the restaurant was closing. So after working a 12 hour shift my husband is going to bed with no dinner! And uber said that they couldn’t give me any credit for my inconvenience. I feel as big as the company is that is extremely ridiculous and POOR service!! They kept telling me I’m getting a full refund like they did me a favor by doing so. I for sure better be getting a full refund for something I DID NOT GET!,1,False,Horrible customer service!!!!,briibraay,
2025-03-12 16:24:59,"On March 9th 2025 I, a 4’11 woman, was verbally assaulted by my Uber eats driver at my front door. The hostility did not end until my boyfriend heard the commotion and intervened. I immediately contacted Uber support to let them know the issue. Unfortunately Uber support only provided me with copy and paste responses despite all of my begging and pleading to speak to a real person or actually have a real conversation with somebody regarding this issue. They simply provided me with a $7 credit and links to their community guidelines and refund policies for uber riders (which I was not a rider in this situation). I tried to contact customer support regarding this issue again today and received the exact same responses, that again, were copy and pasted and I was ignored when I request requested to actually have a real conversation. They no longer have a customer support phone number, so there is literally no way to actually talk to somebody if you have an issue. They clearly do not care about loyal customers nor the safety of them. According to the refund guidelines they sent me even if I was in a car with somebody on an Uber ride, and I was verbally abused by them, I would still not be refunded for that ride. In a world where women are currently in danger everywhere we look I would highly advise not giving a company who clearly does not care about your safety or well-being your money.",1,False,DO NOT SUPPORT THIS COMPANY,63930272,
2025-03-13 13:48:56,"I've had way too many awful experiences with drivers to rate this highly. If you get groceries they never see the replacements you chose. Today I waited four hours for a meal delivery and the courier stopped responding to me and it took that entire time to speak to an actual sales representative to get a full refund and have them cancel the order. i'm updating this review to say that absolutely nothing has changed since I originally wrote it. There are also way too many buttons in this app. If you use VoiceOver on iPhone then most of the buttons don't even tell you what they are. It just says button and where it does say the function you cannot even click it like send a message, call etc. maybe most importantly when you go to help and it gives you options to click you don't even know what you're clicking. You just have to try them all.
Another update: Now the total and subtotal buttons do not even read the numbers so I have no idea what I'm about to pay. I have received no communication from Uber concerning the inaccessibility of this app which tells me they do not care about their customers and especially those with Disabilities of any kind. Absolutely abysmal.",2,False,If you're not lucky enough to get a good courier then this is a miserable experience,DeFreshMode,
2025-03-13 19:09:41,"I am heavily pregnant and ordered some food as I was not able to leave the house. It not only took someone 2 hours to get here but the driver showed up with no food in his hand and unable to speak English. He did not know what went wrong or where the food was nor could he communicate with me. I called the restaurant and the food was sitting there waiting on the driver.

When I called Uber they said that they can either give me a refund which would take 5 days or refund my delivery charge and wait on the driver to deliver my food. I kept telling her that the driver showed up empty handed and had no clue what was going on and yet she still was telling me to wait on the same driver to deliver my food because they can’t change drivers. The worse part of this was I was on bed rest pregnant with limited funds on hand and had now wasted $30. 

This app is a mess. Customer service is a joke. To be such a big company you should be able to change drivers on the back end and accommodate customers better. What if that was the last $30 I had on me? I would have to wait 5 days to get refunded??? I will be switching to another platform and make sure everyone I know does too.",1,False,The worst service ever!,Dr. E Kab,
2025-03-25 22:22:47,I ordered MATT’s barbecue. I placed the order to have it sent to my job. When I cashed out the address had changed to my home address. The only option was to cancel the order. Because the only options it was giving was cancel or just let the food go to my house and sit outside until I get off at midnight! It didn’t say get help or contact help nothing. Uber has no number to talk to anyone. Which is sad because if they paid attention the order in the app they could see everything that was going on. My order was 42 bucks! I was out of the delivery area. I had them delivered to my job before! Soon as they make me cancel they are closed and unavailable! That is a bunch of B.S. I would never trust them again I promise anyone comes up with a ride share or food delivery  I will help them to over throw uber they are such theives! Such liars and Matt’s bbq is good but sneaky too watch you’re cards and accounts . If they are out they will charge u and take the money anyway. Give u what they feel!,5,False,Great,Truthfully43foodjunky,
2025-04-03 09:35:48,"I paid for priority delivery. They switched drivers multiple times. I tried to cancel. They wouldn’t allow me to do so. I knew because they were taking so long my food was likely getting cold. Eventually they got someone and lo and behold my food was COLD AND HARD nearly 1 hour later. Plus the cherry on top is my order was missing an item and the bag was ripped halfway open when it was delivered. 

Of course you can’t immediately report it because genius Uber Eats doesn’t allow you to say anything else while another concern is “open for investigation” which was me simply trying to cancel earlier. I’ve also noticed when you chat now they abruptly end the chat to transfer you to email. Someone was supposed to reach out 6-12 hours later. Nobody followed up until 2 days later saying my order was within normal ETA. So 1 hour is within priority delivery range? ETA was supposed to be 15-20 minutes as advertised. Plus what about my other issues?! 

They could care less if you have been a loyal customer. Plus, fees are ridiculously expensive! Deleting the app today. Gonna try DoorDash instead.",1,False,Customer Support Nonexistent!!,If I Wrote A Review It’s True,
2025-04-04 23:48:29,"Absolutely ridiculous to claim “delivery times” that don’t end up being even remotely close to what they actually are. I’m traveling for work and yesterday I ordered a meal and it said 10-30 minutes. 5 minutes later it says delivery delayed, it’s now gonna be 1 hour. Then the next night, I think “I’m gonna get ahead of this and order my dinner super early”. It says 60-75 minute delivery time. Okay that’s fine. The order was prepared within just a few minutes..but 1 hour 20 minutes went by without a driver accepting. I reach out and finally got past the help chat bot to talk to a real person, and they ignored my question. Offered literally zero help other than replying that I can reach out at the end of the “window”, which was 1hr50 mins after order placed. I’m sorry…. Why is 1 hr 50 min the end of the window?? The delivery claimed 60-75 minutes? But now I have to wait nearly 2 hours- not to have my order delivered- but to simply receive any sort of assistance?! So by the time I finally get my food, it’s been 2hrs15 minutes and my salad is warm. They do the same shady stuff on the Uber app. Deleting them both.",1,False,"Dishonest, shady delivery times",iamg69,
2025-04-07 17:37:52,"I’ve been a loyal Uber Eats One member for years and had many issues over that time, but stuck with the membership and ordered very frequently. April 6th, 2025 was the last straw. My order from McDonald’s was extremely late, switched between 3 different drivers and then the last driver came to my house to tell me he didn’t have my order and wanted to let me know, which is the weirdest thing to do and then the order was marked as delivered and I never received anything. I ended up ordering through DoorDash and got my order quickly from Burger King instead. Awful experience with them over the years. It’s always pulling teeth to try and get your order fixed or submitting a complaint, when you’re a member and order frequently, for them to steal from you and outright refuse a refund. Awful customer service and just going downhill for years. I’m switching to a competitor that does right by their customers. I highly recommend to go for any other delivery services over Uber Eats. Any issues with other delivery services, they fix things right away, including never receiving your order. Uber Eats doesn’t care about their business or reputation and screwing paying members. Don’t get robbed like I did.",1,False,Thieves,Jordan M. Morales,
2025-04-07 18:38:21,"If it’s a person, not an automated response, the customer service care is just lacking. Issues brought up that compromise food safety are not properly addressed by their staff. They don’t seem to care and believe the only reason I bring the issue up is because of a refund and completely ignored the fact that I’m concerned about the safety of my food. Main issue that it took almost 2 hours to arrive, it was cold and soggy (perfect ground for bacteria to spread), damaged packaging brought to me by someone riding a bicycle (aka exposed to outdoor elements), and they completely overlooked all that. The only response I got after bringing that up, was they can’t issue a refund…? 

I can overlook the increased pricing for getting food delivered. But if I’m showing a genuine concern for my health and well being and that’s all I get in response? I expect some cookie cutter explanation, at least! But nothing? Also, they took 15 hours to respond…. I just no longer see the point in supporting this service, everything is getting expensive and if I’m willing to spend my hard earned money. I should at least be treated with respect, when doing so.",1,False,Customer Service and prices,Just A Guy From 96,
